,colour,data
239,Yellow,"[[2.692893, -1.808185, -0.39826906, 15.0, 4.0], [2.6819491, -1.8137689, -0.39753783, 10.0, 4.0], [2.6936467, -1.8354152, -0.40021896, 2.0, 4.0], [2.738148, -1.782934, -0.40119389, 1.0, 4.0], [2.7067018, -1.7766184, -0.39753783, 7.0, 4.0], [2.705451, -1.7893411, -0.39826906, 16.0, 4.0], [2.704144, -1.8020765, -0.39900026, 22.0, 4.0], [2.6547325, -1.7798738, -0.62127411, 38.0, 2.0], [2.6639378, -1.7873936, -0.5080992, 1.0, 3.0], [2.6423075, -1.7842727, -0.61974764, 28.0, 2.0], [2.6376865, -1.7945894, -0.62012929, 15.0, 2.0], [2.6330254, -1.8048956, -0.62051088, 11.0, 2.0], [2.6380172, -1.8218856, -0.62318224, 9.0, 2.0], [2.6332531, -1.8322039, -0.62356383, 6.0, 2.0], [2.6606014, -1.8650498, -0.63157779, 1.0, 2.0], [2.7132201, -1.7371792, -0.62623513, 2.0, 2.0], [2.7038403, -1.7445104, -0.62547189, 9.0, 2.0], [2.6924908, -1.7511978, -0.62432706, 12.0, 2.0], [2.6748674, -1.7530522, -0.62165576, 15.0, 2.0], [2.6539876, -1.752642, -0.61822122, 22.0, 2.0], [2.6543913, -1.7662457, -0.61974764, 30.0, 2.0], [2.6800261, -1.7846532, -0.50997645, 1.0, 3.0], [2.8087497, -1.7845504, -0.64684254, 1.0, 2.0]]"
240,Yellow,"[[1.9430728, -2.3790493, -0.48651123, 11.0, 3.0], [1.9404982, -2.3775907, -0.37682006, 7.0, 4.0], [1.9185816, -2.3658719, -0.48244393, 15.0, 3.0], [1.9346867, -2.3874345, -0.37730753, 11.0, 4.0], [1.9037045, -2.3651936, -0.4808796, 20.0, 3.0], [1.9263411, -2.3941731, -0.37730753, 16.0, 4.0], [1.8991365, -2.3764539, -0.4818182, 26.0, 3.0], [1.9113594, -2.3934617, -0.37608883, 20.0, 4.0], [1.8932849, -2.3861635, -0.48244393, 27.0, 3.0], [1.9054596, -2.40323, -0.3765763, 18.0, 4.0], [1.8935009, -2.4036198, -0.48463401, 20.0, 3.0], [1.8970593, -2.4098668, -0.3765763, 10.0, 4.0], [1.8790146, -2.4024348, -0.48306966, 12.0, 3.0], [1.8984153, -2.4289863, -0.37852621, 7.0, 4.0], [1.873461, -2.4117727, -0.48369545, 10.0, 3.0], [1.9426903, -2.502697, -0.38900697, 1.0, 4.0], [1.8746817, -2.4308114, -0.48619837, 7.0, 3.0], [1.8757926, -2.449888, -0.48870131, 1.0, 3.0], [1.9009134, -2.3257728, -0.58387554, 23.0, 2.0], [1.8927832, -2.3323941, -0.58387554, 24.0, 2.0], [1.8891478, -2.3454316, -0.58540201, 24.0, 2.0], [1.8748186, -2.3443453, -0.58349395, 28.0, 2.0], [1.8617405, -2.3447254, -0.58196747, 30.0, 2.0], [1.8498981, -2.3465846, -0.58082259, 28.0, 2.0], [1.8489562, -2.3623035, -0.58311236, 26.0, 2.0], [1.8495464, -2.3792722, -0.58578366, 22.0, 2.0], [1.8412302, -2.3857136, -0.58578366, 19.0, 2.0], [1.8328913, -2.3921263, -0.58578366, 16.0, 2.0], [1.8257185, -2.4000721, -0.58616525, 15.0, 2.0], [1.8232455, -2.414264, -0.58807337, 12.0, 2.0], [1.8218729, -2.4300382, -0.59036303, 11.0, 2.0], [1.8251014, -2.4521322, -0.59417921, 8.0, 2.0], [1.8188641, -2.4616461, -0.59494245, 4.0, 2.0], [1.827678, -2.4917259, -0.60066676, 1.0, 2.0], [1.828214, -2.510787, -0.60371965, 1.0, 2.0], [2.0211291, -2.3531001, -0.60295647, 2.0, 2.0], [1.9861493, -2.3287718, -0.59494245, 8.0, 2.0], [1.9678582, -2.3237054, -0.59188956, 11.0, 2.0], [1.9504851, -2.3203824, -0.5892182, 13.0, 2.0], [1.9423736, -2.3271766, -0.5892182, 15.0, 2.0], [1.9279746, -2.3263845, -0.58731008, 17.0, 2.0], [1.9684556, -2.3760748, -0.48870131, 1.0, 3.0], [1.9102677, -2.3206389, -0.58425713, 20.0, 2.0], [1.9551302, -2.3768291, -0.48744985, 8.0, 3.0], [1.9765176, -2.4045401, -0.3821823, 1.0, 4.0]]"
241,Yellow,"[[1.2732869, -2.0321565, -0.37982294, 1.0, 3.0], [1.2515839, -2.0131023, -0.37544277, 4.0, 3.0], [1.2532007, -2.03069, -0.37794572, 15.0, 3.0], [1.2522938, -2.0451601, -0.37982294, 25.0, 3.0], [1.2400192, -2.0410776, -0.37825859, 32.0, 3.0], [1.2267683, -2.0352428, -0.37638137, 49.0, 3.0], [1.2132192, -2.0295522, -0.37450415, 37.0, 3.0], [1.2091502, -2.038872, -0.37544277, 16.0, 3.0], [1.2114, -2.058192, -0.37825859, 9.0, 3.0], [1.1972363, -2.0504668, -0.3760685, 2.0, 3.0], [1.330171, -1.9922466, -0.64187121, 3.0, 0.0], [1.3125377, -1.9807737, -0.63669485, 3.0, 0.0], [1.2939394, -1.9675882, -0.63100088, 7.0, 0.0], [1.2838957, -1.9672397, -0.62944794, 9.0, 0.0], [1.27282, -1.9652232, -0.62737739, 11.0, 0.0], [1.2669971, -1.9712794, -0.62789506, 12.0, 0.0], [1.2434869, -1.9496297, -0.61961281, 14.0, 0.0], [1.2892809, -2.0229859, -0.55382955, 2.0, 1.0], [1.2325413, -1.9474291, -0.61754227, 14.0, 0.0], [1.2717954, -2.011004, -0.54933053, 7.0, 1.0], [1.2295038, -1.9584779, -0.61961281, 14.0, 0.0], [1.2533735, -1.9972742, -0.54438156, 10.0, 1.0], [1.2257242, -1.9676771, -0.62116575, 16.0, 0.0], [1.2419256, -1.995237, -0.54258198, 14.0, 1.0], [1.2127541, -1.9620838, -0.61805987, 17.0, 0.0], [1.2332541, -1.9960287, -0.54168218, 18.0, 1.0], [1.2032104, -1.9611548, -0.61650699, 19.0, 0.0], [1.2232234, -1.9953372, -0.5403325, 21.0, 1.0], [1.28635, -2.0991328, -0.478549, 1.0, 2.0], [1.1953526, -1.9636928, -0.61598933, 19.0, 0.0], [1.2182764, -2.0029249, -0.54123229, 22.0, 1.0], [1.244337, -2.0465746, -0.46557397, 1.0, 2.0], [1.1924857, -1.974468, -0.61805987, 20.0, 0.0], [1.2032222, -1.9938174, -0.53763306, 27.0, 1.0], [1.2148753, -2.013922, -0.45717838, 1.0, 2.0], [1.1872264, -1.9821399, -0.61909521, 20.0, 0.0], [1.1962551, -1.9980054, -0.53763306, 33.0, 1.0], [1.207486, -2.0183611, -0.45717838, 1.0, 2.0], [1.1842477, -1.9929152, -0.62116575, 20.0, 0.0], [1.1958886, -2.0141058, -0.54078233, 25.0, 1.0], [1.256547, -2.1171076, -0.478549, 1.0, 2.0], [1.165511, -1.9770665, -0.61495411, 20.0, 0.0], [1.1911818, -2.0214183, -0.54168218, 20.0, 1.0], [1.1608994, -1.9842556, -0.61598933, 20.0, 0.0], [1.1860853, -2.0289288, -0.54258198, 14.0, 1.0], [1.157845, -1.9949789, -0.61805987, 20.0, 0.0], [1.1803286, -2.0345361, -0.54303187, 12.0, 1.0], [1.1537657, -2.0040309, -0.61961281, 18.0, 0.0], [1.1689767, -2.0320921, -0.54123229, 9.0, 1.0], [1.1477214, -2.0097239, -0.62013048, 19.0, 0.0], [1.1699606, -2.0494967, -0.54483151, 7.0, 1.0], [1.140098, -2.011838, -0.61961281, 18.0, 0.0], [1.1800829, -2.0840917, -0.55292976, 3.0, 1.0], [1.1340151, -2.0174897, -0.62013048, 15.0, 0.0], [1.1316694, -2.0298724, -0.62271863, 14.0, 0.0], [1.1292509, -2.0422633, -0.62530684, 12.0, 0.0], [1.1314043, -2.0631316, -0.63048321, 9.0, 0.0], [1.1251186, -2.0687654, -0.63100088, 8.0, 0.0], [1.1197248, -2.0760808, -0.63203615, 8.0, 0.0], [1.3414304, -1.9940029, -0.64394182, 3.0, 0.0]]"
242,Yellow,"[[1.6907275, -1.7941566, -0.39046046, 1.0, 3.0], [1.6844546, -1.8000473, -0.39046046, 7.0, 3.0], [1.6821951, -1.8102573, -0.39139909, 18.0, 3.0], [1.6624695, -1.8016011, -0.38827038, 22.0, 3.0], [1.6508325, -1.8015676, -0.38701892, 26.0, 3.0], [1.6471926, -1.8102411, -0.38764465, 34.0, 3.0], [1.6474856, -1.8233082, -0.389209, 21.0, 3.0], [1.6440691, -1.8317016, -0.38983473, 11.0, 3.0], [1.6300983, -1.8282968, -0.38795751, 7.0, 3.0], [1.6312414, -1.8431345, -0.38983473, 1.0, 3.0], [1.6734428, -1.7005312, -0.63928306, 5.0, 0.0], [1.6674966, -1.7063624, -0.63928306, 7.0, 0.0], [1.6642209, -1.7149454, -0.64031839, 7.0, 0.0], [1.6475004, -1.7096157, -0.63617724, 8.0, 0.0], [1.7535378, -1.8202865, -0.58352309, 2.0, 1.0], [1.6404861, -1.7136741, -0.63565958, 9.0, 0.0], [1.6865541, -1.763029, -0.56327748, 6.0, 1.0], [1.6291702, -1.7137895, -0.63358909, 10.0, 0.0], [1.6683102, -1.7561896, -0.55922836, 9.0, 1.0], [1.6258303, -1.7222754, -0.6346243, 12.0, 0.0], [1.6594952, -1.7591672, -0.55832857, 12.0, 1.0], [1.6211298, -1.7293495, -0.63514197, 13.0, 0.0], [1.6466833, -1.7578382, -0.55607903, 15.0, 1.0], [1.604553, -1.7236857, -0.63100088, 14.0, 0.0], [1.6378827, -1.7607219, -0.55517924, 21.0, 1.0], [1.5906583, -1.7207644, -0.62789506, 18.0, 0.0], [1.642305, -1.7778803, -0.55877846, 34.0, 1.0], [1.6715389, -1.8101612, -0.47893062, 1.0, 2.0], [1.591174, -1.7334223, -0.63048321, 20.0, 0.0], [1.6176469, -1.7634969, -0.5524798, 40.0, 1.0], [1.6652101, -1.815985, -0.47893062, 1.0, 2.0], [1.5864149, -1.7403936, -0.63100088, 22.0, 0.0], [1.6101692, -1.7676922, -0.55202997, 56.0, 1.0], [1.6429994, -1.8043671, -0.47435117, 1.0, 2.0], [1.5777372, -1.7430562, -0.62996554, 24.0, 0.0], [1.6026815, -1.7718569, -0.55158001, 97.0, 1.0], [1.6287906, -1.8013538, -0.47206149, 1.0, 2.0], [1.566782, -1.7425323, -0.62789506, 22.0, 0.0], [1.6085191, -1.7902076, -0.55562913, 42.0, 1.0], [1.6464221, -1.8330357, -0.47893062, 1.0, 2.0], [1.5609947, -1.7477185, -0.62789506, 18.0, 0.0], [1.6103594, -1.8042552, -0.55832857, 20.0, 1.0], [1.5584234, -1.7577647, -0.62944794, 16.0, 0.0], [1.5924187, -1.7967401, -0.55427945, 15.0, 1.0], [1.5612139, -1.7733438, -0.63307142, 14.0, 0.0], [1.5935457, -1.811343, -0.55697882, 12.0, 1.0], [1.5565965, -1.7799655, -0.63358909, 11.0, 0.0], [1.593942, -1.8239543, -0.55922836, 9.0, 1.0], [1.5481514, -1.7822006, -0.63255376, 9.0, 0.0], [1.5955496, -1.8380598, -0.5619278, 7.0, 1.0], [1.6078829, -1.86604, -0.56867629, 4.0, 1.0]]"
243,Yellow,"[[2.0341966, -2.4650464, -0.39241934, 1.0, 4.0], [1.9582613, -2.4208419, -0.60524619, 20.0, 2.0], [1.9497989, -2.4276626, -0.60524619, 22.0, 2.0], [1.9425371, -2.4359889, -0.60562783, 23.0, 2.0], [1.9254912, -2.4319799, -0.60295647, 22.0, 2.0], [1.9254836, -2.449491, -0.60562783, 16.0, 2.0], [1.9788501, -2.4116647, -0.60639101, 13.0, 2.0], [1.9939792, -2.4318335, -0.49808741, 3.0, 3.0], [2.0104818, -2.453706, -0.38949445, 7.0, 4.0], [1.9691797, -2.4170353, -0.60600942, 16.0, 2.0], [1.9879727, -2.4418428, -0.49871314, 5.0, 3.0], [1.9981461, -2.4560895, -0.38876322, 15.0, 4.0], [1.9732277, -2.4410858, -0.49714881, 8.0, 3.0], [1.9957974, -2.4707706, -0.38998193, 23.0, 4.0], [1.962222, -2.4448779, -0.49652308, 12.0, 3.0], [1.9908867, -2.4823678, -0.39071316, 28.0, 4.0], [1.9561379, -2.454802, -0.49714881, 11.0, 3.0], [1.9686074, -2.4722202, -0.38803205, 25.0, 4.0], [1.9487828, -2.4631643, -0.49746165, 7.0, 3.0], [1.9611967, -2.4806342, -0.38827574, 12.0, 4.0], [1.943045, -2.4727199, -0.49808741, 6.0, 3.0], [1.9664456, -2.5042984, -0.39095688, 7.0, 4.0], [1.9271113, -2.4701424, -0.49621019, 3.0, 3.0], [1.9431074, -2.5077488, -0.50246757, 1.0, 3.0], [2.1372375, -2.4629481, -0.63386756, 1.0, 2.0], [2.1004333, -2.4376729, -0.62547189, 1.0, 2.0], [2.0663848, -2.4151549, -0.61783957, 4.0, 2.0], [2.0418367, -2.4025459, -0.6128785, 8.0, 2.0], [2.027107, -2.4021568, -0.61097044, 9.0, 2.0], [2.0140853, -2.4028473, -0.60944396, 11.0, 2.0], [2.0069413, -2.4113722, -0.60982555, 11.0, 2.0], [2.058907, -2.4755664, -0.50997645, 1.0, 3.0], [2.001013, -2.4213896, -0.61058879, 12.0, 2.0], [2.0049713, -2.4279048, -0.49871314, 1.0, 3.0]]"
244,Yellow,"[[2.6985359, -1.8140248, -0.39924401, 1.0, 4.0], [2.6823258, -1.8167541, -0.39778158, 8.0, 4.0], [2.6779265, -1.8267576, -0.39802533, 18.0, 4.0], [2.6571286, -1.8255109, -0.39583167, 22.0, 4.0], [2.6474755, -1.8325155, -0.3953442, 16.0, 4.0], [2.6586502, -1.8547002, -0.39802533, 10.0, 4.0], [2.6664498, -1.8747076, -0.40021896, 2.0, 4.0], [2.6472797, -1.7768869, -0.61974764, 12.0, 2.0], [2.6426876, -1.7872167, -0.62012929, 15.0, 2.0], [2.6299431, -1.7920084, -0.61860281, 23.0, 2.0], [2.6304612, -1.8051633, -0.62012929, 30.0, 2.0], [2.654211, -1.822825, -0.50997645, 1.0, 3.0], [2.6112251, -1.8054023, -0.61707634, 35.0, 2.0], [2.6286559, -1.818132, -0.50622195, 1.0, 3.0], [2.6094229, -1.8183279, -0.61822122, 27.0, 2.0], [2.6059539, -1.8301363, -0.6189844, 15.0, 2.0], [2.6072412, -1.8453465, -0.62089252, 12.0, 2.0], [2.6004784, -1.8514813, -0.62051088, 9.0, 2.0], [2.5920799, -1.8598557, -0.62012929, 8.0, 2.0], [2.5998919, -1.879243, -0.62356383, 2.0, 2.0], [2.6666615, -1.9410007, -0.64111823, 1.0, 2.0], [2.7557371, -1.794387, -0.63921016, 1.0, 2.0], [2.7231929, -1.7867632, -0.63310426, 1.0, 2.0], [2.6792727, -1.771355, -0.62432706, 5.0, 2.0], [2.6616356, -1.7730775, -0.62165576, 9.0, 2.0]]"
245,Yellow,"[[2.7351007, -1.8379114, -0.40460625, 1.0, 4.0], [2.6859303, -1.8185115, -0.39826906, 8.0, 4.0], [2.6874456, -1.8339382, -0.39948773, 17.0, 4.0], [2.6846211, -1.845089, -0.39997521, 20.0, 4.0], [2.6716361, -1.8499286, -0.39900026, 13.0, 4.0], [2.6651623, -1.859243, -0.39900026, 10.0, 4.0], [2.6635287, -1.8719592, -0.39973149, 1.0, 4.0], [2.6671534, -1.7895511, -0.62432706, 12.0, 2.0], [2.6491923, -1.7916158, -0.62165576, 15.0, 2.0], [2.6364329, -1.7964305, -0.62012929, 22.0, 2.0], [2.6317647, -1.8067334, -0.62051088, 31.0, 2.0], [2.654211, -1.822825, -0.50997645, 1.0, 3.0], [2.6289885, -1.8176839, -0.62127411, 38.0, 2.0], [2.6478319, -1.8320787, -0.50997645, 1.0, 3.0], [2.6226275, -1.8268498, -0.62127411, 26.0, 2.0], [2.6146278, -1.8348653, -0.62089252, 15.0, 2.0], [2.6126935, -1.8478372, -0.62203735, 12.0, 2.0], [2.6142223, -1.8626422, -0.62394547, 9.0, 2.0], [2.6297038, -1.8882421, -0.62928808, 6.0, 2.0], [2.617064, -1.8923508, -0.62776166, 1.0, 2.0], [2.7527394, -1.8061494, -0.6399734, 1.0, 2.0], [2.6989253, -1.7843479, -0.62890649, 4.0, 2.0], [2.6779747, -1.7839619, -0.62547189, 9.0, 2.0]]"
246,Yellow,"[[2.3899615, -2.4550779, -0.42069301, 1.0, 4.0], [2.3882756, -2.4705415, -0.42191169, 7.0, 4.0], [2.3755128, -2.4745669, -0.42118049, 18.0, 4.0], [2.3654909, -2.4814072, -0.42093676, 26.0, 4.0], [2.3617792, -2.4931498, -0.42166796, 25.0, 4.0], [2.359863, -2.5086083, -0.42288667, 12.0, 4.0], [2.3456714, -2.5110278, -0.42191169, 7.0, 4.0], [2.3874543, -2.3991501, -0.65790945, 10.0, 2.0], [2.3725843, -2.4000728, -0.65600139, 12.0, 2.0], [2.3614414, -2.4055383, -0.65523815, 13.0, 2.0], [2.3544006, -2.4151723, -0.65561974, 15.0, 2.0], [2.3832519, -2.4464767, -0.54095048, 1.0, 3.0], [2.3404934, -2.4177339, -0.65409327, 16.0, 2.0], [2.3746974, -2.4547811, -0.54095048, 1.0, 3.0], [2.3279581, -2.4216428, -0.65294844, 21.0, 2.0], [2.3606405, -2.4573565, -0.53969896, 1.0, 3.0], [2.3181353, -2.428334, -0.65256679, 25.0, 2.0], [2.3506851, -2.4641528, -0.53938609, 3.0, 3.0], [2.3050902, -2.4299076, -0.65104032, 28.0, 2.0], [2.3279829, -2.4557557, -0.53594452, 7.0, 3.0], [2.3019788, -2.4436553, -0.65256679, 30.0, 2.0], [2.3193965, -2.4638672, -0.53594452, 3.0, 3.0], [2.3028235, -2.4617119, -0.65523815, 19.0, 2.0], [2.3269694, -2.489265, -0.53969896, 1.0, 3.0], [2.284863, -2.4596663, -0.65256679, 18.0, 2.0], [2.3397689, -2.5205364, -0.54470485, 1.0, 3.0], [2.2789257, -2.4705129, -0.65333003, 16.0, 2.0], [2.3497005, -2.5490224, -0.54908502, 1.0, 3.0], [2.2716143, -2.4799006, -0.65371162, 15.0, 2.0], [2.2708702, -2.4965286, -0.65600139, 13.0, 2.0], [2.2674055, -2.510268, -0.6575278, 12.0, 2.0], [2.2656243, -2.5250795, -0.65943593, 10.0, 2.0], [2.2607143, -2.5373702, -0.66058075, 6.0, 2.0], [2.2947731, -2.5937691, -0.67317414, 1.0, 2.0], [2.4399807, -2.4187801, -0.66783154, 3.0, 2.0], [2.4166596, -2.4116035, -0.6636337, 9.0, 2.0]]"
247,Yellow,"[[1.7072114, -2.0947404, -0.42800474, 1.0, 3.0], [1.6824925, -2.0791888, -0.4236246, 5.0, 3.0], [1.6805385, -2.0909154, -0.42487606, 16.0, 3.0], [1.6683011, -2.0905931, -0.4236246, 24.0, 3.0], [1.6597667, -2.0948553, -0.42331171, 34.0, 3.0], [1.6471933, -2.0947137, -0.42206025, 25.0, 3.0], [1.6471649, -2.1097927, -0.42393744, 10.0, 3.0], [1.6470517, -2.124897, -0.42581466, 3.0, 3.0], [1.6383944, -2.0067239, -0.69415271, 19.0, 0.0], [1.6741856, -2.0520227, -0.611417, 9.0, 1.0], [1.6325961, -2.013931, -0.69467032, 20.0, 0.0], [1.6584259, -2.0472546, -0.60826772, 13.0, 1.0], [1.6259086, -2.0193341, -0.69467032, 21.0, 0.0], [1.6479629, -2.048188, -0.60691798, 20.0, 1.0], [1.6200564, -2.0265062, -0.69518799, 23.0, 0.0], [1.638371, -2.0508828, -0.60601819, 27.0, 1.0], [1.6832904, -2.1078668, -0.52434313, 1.0, 2.0], [1.5997614, -2.0155044, -0.68949395, 24.0, 0.0], [1.6360458, -2.0626965, -0.60781777, 38.0, 1.0], [1.6515275, -2.082962, -0.51671082, 1.0, 2.0], [1.591168, -2.0198367, -0.68897635, 25.0, 0.0], [1.6288357, -2.0683947, -0.60781777, 51.0, 1.0], [1.643882, -2.0890012, -0.51671082, 2.0, 2.0], [1.5888684, -2.0314653, -0.69104689, 25.0, 0.0], [1.6152437, -2.0666738, -0.60556829, 48.0, 1.0], [1.6607541, -2.125668, -0.52434313, 1.0, 2.0], [1.5805829, -2.0354733, -0.69052929, 26.0, 0.0], [1.6127983, -2.0784578, -0.60736787, 23.0, 1.0], [1.5793656, -2.0486281, -0.69311744, 25.0, 0.0], [1.6091011, -2.0887063, -0.60871756, 17.0, 1.0], [1.5686824, -2.0495262, -0.6915645, 24.0, 0.0], [1.6009818, -2.092483, -0.60826772, 13.0, 1.0], [1.5630465, -2.0562549, -0.69208211, 22.0, 0.0], [1.6019191, -2.1089215, -0.611417, 9.0, 1.0], [1.5558592, -2.0616984, -0.69208211, 22.0, 0.0], [1.594548, -2.1145003, -0.611417, 7.0, 1.0], [1.5590776, -2.0810318, -0.69674093, 20.0, 0.0], [1.5965003, -2.1325336, -0.61501622, 2.0, 1.0], [1.5529569, -2.0880113, -0.69725859, 18.0, 0.0], [1.7619928, -2.0391288, -0.72210521, 2.0, 0.0], [1.7494764, -2.0397077, -0.7200346, 2.0, 0.0], [1.7185466, -2.0178578, -0.71019953, 3.0, 0.0], [1.690286, -1.9987677, -0.70139962, 6.0, 0.0], [1.6820565, -2.0031762, -0.70088202, 9.0, 0.0], [1.6762909, -2.0105193, -0.70139962, 12.0, 0.0], [1.6671501, -2.0130913, -0.70036435, 14.0, 0.0], [1.7133191, -2.0703113, -0.62041503, 1.0, 1.0], [1.6490703, -2.0054691, -0.69570565, 16.0, 0.0], [1.6776266, -2.0416493, -0.61006731, 4.0, 1.0]]"
248,Yellow,"[[4.2273736, -1.6168138, -0.55572426, 1.0, 4.0], [4.2053232, -1.6243856, -0.55353063, 12.0, 4.0], [4.2017627, -1.6390435, -0.55377436, 15.0, 4.0], [4.1815286, -1.6471478, -0.55182445, 13.0, 4.0], [4.1739087, -1.6609999, -0.55158067, 9.0, 4.0], [4.2251825, -1.6985124, -0.55913663, 1.0, 4.0], [4.259068, -1.5932475, -0.72022432, 1.0, 3.0], [4.2109823, -1.5920374, -0.71302837, 7.0, 3.0], [4.1998634, -1.6046118, -0.71208972, 13.0, 3.0], [4.1705613, -1.6092857, -0.70802242, 18.0, 3.0], [4.1593966, -1.621681, -0.70708382, 22.0, 3.0], [4.1595106, -1.6376364, -0.70802242, 24.0, 3.0], [4.165071, -1.6557993, -0.70989966, 19.0, 3.0], [4.1684313, -1.6740086, -0.71146405, 15.0, 3.0], [4.15341, -1.6848364, -0.70989966, 12.0, 3.0], [4.1654844, -1.7075404, -0.71302837, 6.0, 3.0]]"
249,Yellow,"[[1.6100665, -2.5846689, -0.37389517, 2.0, 4.0], [1.6010348, -2.5902731, -0.37389517, 5.0, 4.0], [1.5919833, -2.5958459, -0.37389517, 7.0, 4.0], [1.5870399, -2.6081707, -0.37487015, 1.0, 4.0], [1.6519092, -2.48915, -0.68970001, 3.0, 1.0], [1.6389229, -2.4883909, -0.68790036, 6.0, 1.0], [1.621264, -2.4813302, -0.68430114, 7.0, 1.0], [1.6104724, -2.4837041, -0.68340135, 11.0, 1.0], [1.6770093, -2.6072032, -0.60257488, 1.0, 2.0], [1.5893328, -2.4880397, -0.68160176, 14.0, 1.0], [1.6256464, -2.5468459, -0.58731008, 5.0, 2.0], [1.5785519, -2.4902804, -0.68070197, 16.0, 1.0], [1.6140392, -2.5472479, -0.58616525, 11.0, 2.0], [1.5609442, -2.4806571, -0.67665279, 20.0, 1.0], [1.5978227, -2.5412323, -0.58349395, 13.0, 2.0], [1.6293172, -2.5923259, -0.48494691, 1.0, 3.0], [1.5508099, -2.4847083, -0.67620289, 21.0, 1.0], [1.5920603, -2.5517912, -0.58463877, 20.0, 2.0], [1.6072646, -2.5781643, -0.48119247, 1.0, 3.0], [1.542127, -2.4901066, -0.67620289, 21.0, 1.0], [1.5759094, -2.5456481, -0.58196747, 28.0, 2.0], [1.5857852, -2.5635998, -0.47743803, 3.0, 3.0], [1.5375065, -2.502116, -0.67800254, 21.0, 1.0], [1.5700964, -2.5561523, -0.58311236, 31.0, 2.0], [1.5850931, -2.582588, -0.47994098, 5.0, 3.0], [1.5247055, -2.5008116, -0.67620289, 21.0, 1.0], [1.5576528, -2.5568597, -0.58196747, 30.0, 2.0], [1.5735626, -2.5850058, -0.47931525, 2.0, 3.0], [1.5145206, -2.5047159, -0.675753, 20.0, 1.0], [1.5537962, -2.5706823, -0.58387554, 20.0, 2.0], [1.5931242, -2.6378286, -0.48807558, 1.0, 3.0], [1.509215, -2.5147371, -0.67710274, 16.0, 1.0], [1.5488521, -2.5828252, -0.58540201, 12.0, 2.0], [1.5024217, -2.5233388, -0.67800254, 14.0, 1.0], [1.5432907, -2.5930085, -0.5865469, 9.0, 2.0], [1.5005422, -2.540313, -0.68115181, 12.0, 1.0], [1.5322337, -2.5949988, -0.58578366, 5.0, 2.0], [1.4926512, -2.5472169, -0.68160176, 10.0, 1.0], [1.543012, -2.6342118, -0.59341598, 1.0, 2.0], [1.7019041, -2.4883621, -0.69599861, 1.0, 1.0], [1.6932077, -2.4942877, -0.69599861, 1.0, 1.0], [1.6670873, -2.493088, -0.69239938, 1.0, 1.0]]"
250,Yellow,"[[1.6516566, -2.5866003, -0.37682006, 6.0, 4.0], [1.6394303, -2.5873196, -0.37608883, 13.0, 4.0], [1.6272188, -2.587985, -0.3753576, 20.0, 4.0], [1.6219245, -2.6006691, -0.37633255, 12.0, 4.0], [1.6128366, -2.6063149, -0.37633255, 7.0, 4.0], [1.6577405, -2.6998954, -0.38900697, 1.0, 4.0], [1.6819357, -2.5712459, -0.59723216, 1.0, 2.0], [1.6633291, -2.5622811, -0.59379762, 8.0, 2.0], [1.6441884, -2.5512805, -0.58998144, 11.0, 2.0], [1.6342149, -2.5553501, -0.58959985, 15.0, 2.0], [1.6231812, -2.5577238, -0.58883661, 23.0, 2.0], [1.6185526, -2.5523999, -0.47868952, 1.0, 3.0], [1.6075203, -2.5536871, -0.5865469, 30.0, 2.0], [1.6323256, -2.5951009, -0.48557264, 1.0, 3.0], [1.5624373, -2.5004225, -0.68070197, 10.0, 1.0], [1.5985965, -2.5592828, -0.5865469, 35.0, 2.0], [1.623257, -2.6007831, -0.48557264, 1.0, 3.0], [1.5557538, -2.5091734, -0.68160176, 10.0, 1.0], [1.5875845, -2.5615101, -0.58578366, 33.0, 2.0], [1.5912873, -2.5694866, -0.47868952, 1.0, 3.0], [1.5388167, -2.5013103, -0.67800254, 7.0, 1.0], [1.5827471, -2.5737252, -0.58731008, 23.0, 2.0], [1.5335603, -2.511389, -0.67935222, 7.0, 1.0], [1.5788666, -2.5876141, -0.5892182, 12.0, 2.0], [1.5288236, -2.5233936, -0.68115181, 6.0, 1.0], [1.568243, -2.5894771, -0.58845496, 11.0, 2.0], [1.5260298, -2.5387363, -0.68385124, 5.0, 1.0], [1.5672836, -2.6083982, -0.59150791, 6.0, 2.0], [1.5692275, -2.6324029, -0.59570575, 1.0, 2.0]]"
